Waterbeheerder.omschrijving;Meetobject.namespace;Meetobject.code;Meetobject.lokaalID;Namespace;Monster.Identificatie;Monster.lokaalID;MonsterCompartiment.code;MonsterCompartiment.omschrijving;Orgaan.code;Orgaan.omschrijving;Organisme.naam;Bemonsteringsapparaat.code;Bemonsteringsapparaat.omschrijving;Monsterophaaldatum;Monsterophaaltijd;GeometriePunt.X;GeometriePunt.Y;Meetwaarde.lokaalID;Resultaatdatum;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Typering.omschrijving;Grootheid.code;Grootheid.omschrijving;Parameter.groep;Parameter.code;Parameter.omschrijving;Parameter.CASnummer;Biotaxon.naam;Eenheid.code;Eenheid.omschrijving;Hoedanigheid.code;Hoedanigheid.omschrijving;Levensstadium.code;Levensstadium.omschrijving;Lengteklasse.code;Lengteklasse.omschrijving;Geslacht.code;Geslacht.omschrijving;Verschijningsvorm.code;Verschijningsvorm.omschrijving;Levensvorm.code;Levensvorm.omschrijving;Gedrag.code;Gedrag.omschrijving;AnalyseCompartiment.code;AnalyseCompartiment.omschrijving;Compartiment.code;Compartiment.omschrijving;Waardebewerkingsmethode.code;Waardebewerkingsmethode.omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Kwaliteitsoordeel.omschrijving;Rapportagejaar;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520676;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;cyazfAd;cyazofamide;120116-88-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520677;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;cycxdm;cycloxydim;101205-02-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520678;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;cypcnzl;cyproconazool;94361-06-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520679;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Dffncn;diflufenican;83164-33-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;2;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520680;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;epxcnzl;epoxiconazool;133855-98-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520681;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;flurslm;florasulam;145701-23-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520682;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;nicsfrn;nicosulfuron;111991-09-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;4;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520683;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fenmdfm;fenmedifam;13684-63-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520684;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;pyrcsbn;pyraclostrobin;175013-18-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520685;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;teplxdm;tepraloxydim;149979-41-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520686;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;carftznC2y;carfentrazon-ethyl;128639-02-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520687;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Ben;benzeen;71-43-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520688;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;bedsfn;beta-endosulfan;33213-65-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520689;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;bentzn;bentazon;25057-89-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520690;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;actmpd;acetamiprid;135410-20-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520691;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;bentavlcbiC3;benthiavalicarb-isopropyl;177406-68-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520692;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;boscld;boscalid;188425-85-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520693;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;12DClC3a;"""1";"2-dichloorpropaan""";78-87-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520694;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;cletdm;clethodim;99129-21-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520695;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;clomzn;clomazon;81777-89-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;6;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520696;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;clotandne;clothianidine;210880-92-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520697;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;DmtnmdP;dimethenamid-P;163515-14-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;7;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520698;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;BghiPe;benzo(ghi)peryleen;191-24-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520699;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fenppdn;fenpropidin;67306-00-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520700;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fipnl;fipronil;120068-37-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520701;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;floncmd;flonicamid;158062-67-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520702;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fludoxnl;fludioxonil;131341-86-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520703;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fluopclde;fluopicolide;239110-15-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;4;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520704;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;halOxfPC1y;haloxyfop-P-methyl;72619-32-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520705;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;irgrl;irgarol;28159-98-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520706;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;mecppP;mecoprop-P;16484-77-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520707;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;messfrnC1y;mesosulfuron-methyl;208465-21-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520708;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;meston;mesotrion;104206-82-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520709;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;mlxlM;metalaxyl-M;70630-17-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;6;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520710;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;bHCH;beta-hexachloorcyclohexaan;319-85-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520711;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metcnzl;metconazool;125116-23-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;19;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520712;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C1oxfnzde;methoxyfenozide;161050-58-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520713;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C1ymsfrn;methyl-metsulfuron;74223-64-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;2;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520714;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metfnn;metrafenon;220899-03-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520715;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fluazfPC4y;fluazifop-P-butyl;79241-46-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520716;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;protocnzl;prothioconazool;178928-70-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520717;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;quizlfPC2y;quizalofop-P-ethyl;100646-51-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520718;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;SmtlCl;S-metolachloor;87392-12-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520719;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;spirmsfn;spiromesifen;283594-90-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520720;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;thiacpd;thiacloprid;111988-49-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;6;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520721;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;thiamtxm;thiamethoxam;153719-23-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520722;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;BkF;benzo(k)fluorantheen;207-08-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520723;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;TfsfrnC1y;triflusulfuron-methyl;126535-15-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;8;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520724;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;TnxpcC2y;trinexapac-ethyl;95266-40-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;8;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520725;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;tritsfrn;tritosulfuron;142469-14-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;6;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0075;"""0075""";NL02;NL02_1905508;"""0075""";OW;Oppervlaktewater;;;;;;3-4-2019;13:13:00;179470;560860;AK_DB_673520726;3-4-2019;3-4-2019;13:13:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;12xyln;"""1";"2-xyleen""";95-47-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
